"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"1287","24","033","800511","01105","24033800511","01105","$100,000 to $124,999","2",112482.658374117,140,49616606.5793126,7043.90563390173,650.710669855,1909.95410169109,991.894679062849,29.8926738564522,795.26625492565,2196.5150204461,29.99,440.770837939104,6394.28356792124,76731.4028150549,7808.52803826001,124999,1e+05,48267.5971849451,23268.5971849451,40459.0691466851,15460.0691466851,"Food Secure",93.791,1
"1288","24","033","800511","01105","24033800511","01105","$100,000 to $124,999","3",114922.082295612,87,49948755.0809651,7067.44331996834,919.182436792462,2168.89543086097,1375.54840184758,176.900854503464,813.836259722222,2219.18215196078,29.99,548.435338372669,7332.78843726769,87993.4612472122,11030.1892415095,124999,1e+05,37005.5387527878,12006.5387527878,25975.3495112782,976.349511278229,"Food Secure",31.107,2
"1289","24","033","800511","01105","24033800511","01105","$100,000 to $124,999","4",113932.558164519,48,50384359.7262365,7098.19411725521,1122.12800958196,2712.56635503471,1465.42764717542,598.211853320119,756.726278227999,1785.89807849134,29.99,668.505014334021,8017.3252265836,96207.9027190032,13465.5361149835,124999,1e+05,28791.0972809968,3792.09728099679,15325.5611660133,-9673.43883398674,"At-Risk",46.446,2
"1290","24","033","800511","01105","24033800511","01105","$100,000 to $124,999","5",111142.433851945,32,35006980.6884805,5916.66972954216,1432.74780856606,3236.23727920844,1777.81629611041,1075.58353826851,563.873720813679,1504.80924823113,29.99,811.62486429671,8999.93494692888,107999.219363147,17192.9737027927,124999,1e+05,16999.7806368534,-7999.21936314661,-193.193065939311,-25192.1930659393,"Food Insecure",13.359,3
"1291","24","033","800511","01105","24033800511","01105","$125,000 to $149,999","1",134958.381318471,62,38176246.2504449,6178.69292410983,357.697182134945,1874.16583585711,527.324,0,963.977623971193,3327.23315964657,29.99,375.315464196325,7098.00608367121,85176.0730040545,4292.36618561934,149999,125000,64822.9269959455,39823.9269959455,60530.5608103262,35531.5608103262,"Food Secure",44.742,3
"1292","24","033","800511","01105","24033800511","01105","$125,000 to $149,999","2",135901.871774342,135,44609310.6204803,6679.02018416476,652.898142376449,1909.95410169109,1035.69694943585,18.064655244463,964.777172421448,2850.7127431694,29.99,461.13810211693,7270.33372407918,87244.0046889502,7834.77770851739,149999,125000,62754.9953110498,37755.9953110498,54920.2176025324,29921.2176025324,"Food Secure",84.679,2
"1293","24","033","800511","01105","24033800511","01105","$125,000 to $149,999","3",138321.238364988,55,42856604.2468726,6546.49556991163,901.850179417217,2168.89543086097,1175.26628901734,325.001915772089,975.676407960634,2802.75657116236,29.99,557.668022302825,8035.25463707622,96423.0556449146,10822.2021530066,149999,125000,53575.9443550854,28576.9443550854,42753.7422020788,17754.7422020788,"Food Secure",33.648,1
"1294","24","033","800511","01105","24033800511","01105","$125,000 to $149,999","4",137986.845651214,45,46686437.995396,6832.7474704833,1150.61905831854,2712.56635503471,1485.93617218543,391.940176600441,974.264067801048,2431.65239005236,29.99,674.531582994017,8700.880744668,104410.568936016,13807.4286998225,149999,125000,45588.431063984,20589.431063984,31781.0023641615,6782.00236416149,"Food Secure",38.336,2
"1295","24","033","800511","01105","24033800511","01105","$125,000 to $149,999","5",138159.704434579,42,44054712.5517181,6637.3724132158,1546.69573728909,3236.23727920844,1800.04757943925,1055.32658878505,881.297553641092,2321.70217490247,29.99,854.959473836293,10179.5606498126,122154.727797751,18560.3488474691,149999,125000,27844.2722022488,2845.27220224885,9283.92335477973,-15715.0766452203,"At-Risk",13.595,2
"1296","24","033","800511","01105","24033800511","01105","$150,000 to $199,999","1",168144.37521345,71,99086587.6166399,9954.22461152248,357.697182134945,1874.16583585711,527.324,0,1208.30980480699,4240.86063364895,29.99,399.748682279905,8280.39895659296,99364.7874791155,4292.36618561935,199999,150000,100634.212520885,50635.2125208845,96341.8463352652,46342.8463352652,"Food Secure",44.257,1
"1297","24","033","800511","01105","24033800511","01105","$150,000 to $199,999","2",173801.708302387,183,228535051.037797,15117.3757986562,651.030995609546,1909.95410169109,989.047215915119,42.4923076923077,1230.2987516422,3785.00616403914,29.99,485.281337255027,8472.06987823489,101664.838538819,7812.37194731455,199999,150000,98334.1614611814,48335.1614611814,90521.7895138668,40522.7895138668,"Food Secure",128.821,2
"1298","24","033","800511","01105","24033800511","01105","$150,000 to $199,999","3",173218.729420655,114,195507216.752666,13982.3895222765,903.724819196723,2168.89543086097,1281.11838287154,279.423039462636,1239.82741321962,3727.36026545842,29.99,590.297908561148,9316.91244043433,111802.949285212,10844.6978303607,199999,150000,88196.050714788,38197.050714788,77351.3528844274,27352.3528844274,"Food Secure",65.383,3
"1299","24","033","800511","01105","24033800511","01105","$150,000 to $199,999","4",174134.399282511,76,187478502.620267,13692.2789418076,1139.58433993997,2712.56635503471,1519.13903139013,502.816322869955,1231.24924359609,3568.17119722955,29.99,713.534529283085,10277.4666794035,123329.600152842,13675.0120792797,199999,150000,76669.3998471578,26670.3998471578,62994.3877678781,12995.3877678781,"Food Secure",70.611,1
"1300","24","033","800511","01105","24033800511","01105","$150,000 to $199,999","5",170595.272939535,79,196363392.37146,14012.9722889707,1555.26916815449,3236.23727920844,1810.68345581395,1066.83276744186,1177.63682865169,3215.72963998127,29.99,887.664949927043,11424.7749210243,137097.299052291,18663.2300178539,199999,150000,62901.7009477089,12902.7009477089,44238.470929855,-5760.529070145,"At-Risk",41.927,3
"1301","24","033","800511","01105","24033800511","01105","$200,000 or more","1",328467.443745665,28,18603407608.1156,136394.309295203,357.697182134945,1874.16583585711,527.324,0,2288.37542173845,9781.8484019975,29.99,507.755243973051,15009.4589035661,180113.506842793,4292.36618561935,1e+07,2e+05,9819886.49315721,19886.4931572065,9815594.12697159,15594.1269715872,"Food Secure",16.092,3
"1302","24","033","800511","01105","24033800511","01105","$200,000 or more","2",289717.557476179,216,16156485416.1068,127108.164238599,654.414767049804,1909.95410169109,1041.27429343446,9.20361223038635,2016.02765206529,7166.89284976682,29.99,566.086442647103,12739.4289518352,152873.147422022,7852.97720459764,1e+07,2e+05,9847126.85257798,47126.8525779781,9839273.87537338,39273.8753733805,"Food Secure",116.671,1
"1303","24","033","800511","01105","24033800511","01105","$200,000 or more","3",275071.729762125,175,7553170774.98747,86908.9798294024,918.64867520776,2168.89543086097,1357.12859699769,164.270519630485,1965.98584439663,6501.47889602144,29.99,660.491906709354,12848.2411946166,154178.894335399,11023.7841024931,1e+07,2e+05,9845821.1056646,45821.1056646011,9834797.32156211,34797.321562108,"Food Secure",70.015,3
"1304","24","033","800511","01105","24033800511","01105","$200,000 or more","4",296463.092858723,163,10165398659.7267,100823.601699834,1145.18705678545,2712.56635503471,1515.69195977878,521.666978381096,2108.88807876907,6982.96356296657,29.99,803.399042874911,14675.1659778051,176101.991733662,13742.2446814254,1e+07,2e+05,9823898.00826634,23898.0082663384,9810155.76358491,10155.7635849129,"Food Secure",109.838,2
"1305","24","033","800511","01105","24033800511","01105","$200,000 or more","5",309355.636044199,100,9994798795.72783,99973.9905961937,1578.94196124605,3236.23727920844,2138.20581555461,626.933225669358,2214.62178049882,7357.94606294289,29.99,982.493006217728,16586.4271700919,199037.126041102,18947.3035349525,1e+07,2e+05,9800962.8739589,962.873958897777,9782015.57042394,-17984.4295760548,"At-Risk",40.384,2
"1306","24","033","800513","01105","24033800513","01105","Less than $35,000","1",20457.6084495055,173,95284889.2746312,9761.39791600727,357.695720701875,2099.52496126375,553.927809409649,0,52.8676089346024,243.651554600348,29.99,309.400610030987,3289.36254423933,39472.350530872,4292.3486484225,35000,0,-4472.350530872,-39472.350530872,-8764.6991792945,-43764.6991792945,"Food Insecure",45.055,2
"1307","24","033","800513","01105","24033800513","01105","Less than $35,000","2",21713.846638484,69,122175458.080883,11053.3007776358,654.584778451591,2134.60413438646,1087.10908163265,6.45271137026239,26.0483380792227,204.465836447434,29.99,393.878904392018,3882.54900630805,46590.5880756965,7855.01734141909,35000,0,-11590.5880756965,-46590.5880756965,-19445.6054171156,-54445.6054171156,"Food Insecure",39.5,1
"1308","24","033","800513","01105","24033800513","01105","Less than $35,000","3",17716.8883343653,18,79532131.2071905,8918.07889666774,868.143684158226,2429.52496126375,1033.01708978328,682.184520123839,6.05601971104231,-339.224176986584,29.99,504.891627504014,4346.44004139934,52157.2804967921,10417.7242098987,35000,0,-17157.2804967921,-52157.2804967921,-27575.0047066908,-62575.0047066908,"Food Insecure",8.607,1
"1309","24","033","800513","01105","24033800513","01105","Less than $35,000","4",22279.5641171548,13,55145501.6971319,7426.00173021337,1125.12167475699,3039.36661501833,1085.32920502092,747.742426778243,0,-657.397711111111,29.99,602.754992157448,4847.78552786383,58173.426334366,13501.4600970839,35000,0,-23173.4263343659,-58173.426334366,-36674.8864314498,-71674.8864314498,"Food Insecure",5.047,2
"1310","24","033","800513","01105","24033800513","01105","Less than $35,000","5",18484.1574702703,10,142372136.250502,11931.9795612674,1823.76203207181,3624.28744189562,1312.248,2010.26010810811,0,-591.11863963964,29.99,880.054758207554,7265.72166857164,87188.6600228597,21885.1443848617,35000,0,-52188.6600228597,-87188.6600228597,-74073.8044077214,-109073.804407721,"Food Insecure",5.79,3
"1311","24","033","800513","01105","24033800513","01105","$35,000 to $49,999","1",41967.6927935103,81,15783748.3998156,3972.87659005608,357.697182134945,2099.52496126375,554.26,0,211.393548986014,671.420262237762,29.99,325.286569238471,3891.87534172599,46702.5041007119,4292.36618561934,49999,35000,3296.49589928809,-11702.5041007119,-995.870286331259,-15994.8702863313,"Food Insecure",12.586,2
"1312","24","033","800513","01105","24033800513","01105","$35,000 to $49,999","2",43373.1164382284,49,17025549.1174292,4126.20274797897,645.992641417027,2134.60413438646,1024.54121212121,99.1236363636364,182.080148387097,575.521504416283,29.99,411.633177267543,4457.49381294223,53489.9257553067,7751.91169700432,49999,35000,-3490.92575530671,-18489.9257553067,-11242.837452311,-26241.837452311,"Food Insecure",6.359,1
"1313","24","033","800513","01105","24033800513","01105","$35,000 to $49,999","3",42745.6741609195,11,21237639.4657631,4608.43134545401,903.733357142187,2429.52496126375,1143.55942528736,421.930574712644,118.114730172414,297.619688697318,29.99,504.685304857835,4945.42468499131,59345.0962198958,10844.8002857062,49999,35000,-9346.09621989577,-24345.0962198958,-20190.896505602,-35189.896505602,"Food Insecure",1.349,1
"1314","24","033","800513","01105","24033800513","01105","$35,000 to $49,999","4",43517.098237037,11,14117338.6177307,3757.30470120945,1133.48150930027,3039.36661501833,905.291333333333,693.434814814815,68.4467802910053,-144.980651455026,29.99,587.001105275775,5178.54999727823,62142.5999673388,13601.7781116032,49999,35000,-12143.5999673388,-27142.5999673388,-25745.378078942,-40744.378078942,"Food Insecure",2.08,2
"1315","24","033","800513","01105","24033800513","01105","$35,000 to $49,999","5",44909.6389166667,4,10579942.0000407,3252.68227775795,1455.9892932363,3624.28744189562,1939.91,475.285,35.2667364583333,122.106458333333,29.99,756.072847159025,6982.91848384631,83795.0218061557,17471.8715188356,49999,35000,-33796.0218061557,-48795.0218061557,-51267.8933249913,-66266.8933249913,"Food Insecure",0.625,3
"1316","24","033","800513","01105","24033800513","01105","$50,000 to $59,999","1",55031.2134798658,60,8362097.57618077,2891.72916715601,357.697182134945,2099.52496126375,554.26,0,379.517632153392,960.215377581121,29.99,342.098977555208,4365.60694855347,52387.2833826416,4292.36618561934,59999,50000,7611.71661735838,-2387.28338264162,3319.35043173904,-6679.64956826096,"At-Risk",5.5,1
"1317","24","033","800513","01105","24033800513","01105","$50,000 to $59,999","2",55797.970937365,44,8382442.09505523,2895.24473836932,654.060168273344,2134.60413438646,1064.22708423326,9.93261339092873,279.485268107769,828.536303258145,29.99,417.229926839176,4764.00533021574,57168.0639625888,7848.72201928013,59999,50000,2830.93603741117,-7168.06396258883,-5017.78598186896,-15016.785981869,"Food Insecure",5.891,1
"1318","24","033","800513","01105","24033800513","01105","$50,000 to $59,999","3",55333.6117864078,23,6438505.83462333,2537.42109919172,903.533736920469,2429.52496126375,1338.56480582524,228.855825242718,258.800106208333,735.92226875,29.99,518.926943546051,5540.58491083609,66487.0189300331,10842.4048430456,59999,50000,-6488.0189300331,-16487.0189300331,-17330.4237730787,-27329.4237730787,"Food Insecure",1.754,2
"1319","24","033","800513","01105","24033800513","01105","$50,000 to $59,999","4",54999.020988764,8,7267252.68555128,2695.78424313803,1152.78028970947,3039.36661501833,1136.54438202247,361.255730337079,160.778037855946,280.530288944724,29.99,588.07150549433,5596.53655967288,67158.4387160745,13833.3634765137,59999,50000,-7159.43871607454,-17158.4387160745,-20992.8021925882,-30991.8021925882,"Food Insecure",1.044,2
"1320","24","033","800513","01105","24033800513","01105","$50,000 to $59,999","5",54599.326,6,5139500.61513816,2267.04667246578,1759.44250220203,3624.28744189562,1931.87724637681,1172.05101449275,30.0196309178744,183.949516908213,29.99,854.766783588509,7826.94163417978,93923.2996101574,21113.3100264243,59999,50000,-33924.2996101574,-43923.2996101574,-55037.6096365817,-65036.6096365817,"Food Insecure",0.81,2
"1321","24","033","800513","01105","24033800513","01105","$60,000 to $74,999","1",67802.2626289901,87,14974776.5960915,3869.72564868512,357.697182134945,2099.52496126375,554.26,0,483.045648758671,1306.07630065717,29.99,352.451779215736,4825.34868989533,57904.184278744,4292.36618561934,74999,60000,17094.8157212561,2095.81572125605,12802.4495356367,-2196.55046436329,"At-Risk",27.732,1
"1322","24","033","800513","01105","24033800513","01105","$60,000 to $74,999","2",68040.7829941715,72,18801805.2817252,4336.10485132973,653.785804747942,2134.60413438646,1070.67710241465,26.4950208159867,393.991749081978,1116.41471680217,29.99,430.954381144702,5203.12710464594,62437.5252557513,7845.4296569753,74999,60000,12561.4747442487,-2437.52525575133,4716.04508727337,-10282.9549127266,"At-Risk",33.506,1
"1323","24","033","800513","01105","24033800513","01105","$60,000 to $74,999","3",69883.2457320872,26,22760049.9657552,4770.74941343131,888.328275488888,2429.52496126375,1099.88666666667,538.08722741433,341.888367325581,862.519286821705,29.99,532.770549815921,5834.66705930795,70016.0047116954,10659.9393058667,74999,60000,4982.99528830458,-10016.0047116954,-5676.94401756208,-20675.9440175621,"Food Insecure",14.341,3
"1324","24","033","800513","01105","24033800513","01105","$60,000 to $74,999","4",69557.4436808905,17,7818877.05929366,2796.22550222504,1128.82000419962,3039.36661501833,1350.17324675325,602,341.193698460509,734.225174029451,29.99,649.154356443171,6746.10309070471,80953.2370884565,13545.8400503955,74999,60000,-5954.23708845647,-20953.2370884565,-19500.0771388519,-34499.077138852,"Food Insecure",10.528,2
"1325","24","033","800513","01105","24033800513","01105","$60,000 to $74,999","5",65313.3043956044,16,18758846.3530319,4331.14838732545,1427.95611928751,3624.28744189562,1525.73769230769,986.355714285714,203.441348802682,408.455548371647,29.99,779.776831657922,7558.04457732128,90696.5349278553,17135.4734314501,74999,60000,-15697.5349278553,-30696.5349278553,-32833.0083593054,-47832.0083593054,"Food Insecure",7.893,3
