"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","moe.x","num_hh","moe.y"
"74","24","021","750100","00301","24021750100","00301","$100,000 to $124,999","4",113729.209489051,59,44283842.2518282,6654.61060106662,1095.32297640635,1880,1001.25240875912,663.316399026764,737.103330046619,1606.96423754998,29.99,540.698511423886,6459.32488680637,77511.8986416765,13143.8757168762,124999,1e+05,47487.1013583235,22488.1013583235,34343.2256414473,9344.22564144732,"Food Secure",1,4.399,1
"75","24","021","750100","00301","24021750100","00301","$100,000 to $124,999","5",114314.458617747,41,40251701.9724427,6344.42290302615,1423.35257362776,2240,1059.05365187713,1122.90225255973,570.515948717143,1383.39707777778,29.99,644.581442678177,7050.44037360996,84605.2844833195,17080.2308835332,124999,1e+05,40393.7155166805,15394.7155166805,23313.4846331473,-1685.51536685267,"At-Risk",1,1.444,1
"76","24","021","750100","00301","24021750100","00301","$125,000 to $149,999","1",134308.867924528,17,25267178.8887431,5026.6468832357,349.857243896371,1300,404.04,0,959.101583471591,3262.87416666667,29.99,304.298882736796,6260.30463287505,75123.6555945006,4198.28692675645,149999,125000,74875.3444054994,49876.3444054994,70677.0574787429,45678.0574787429,"Food Secure",2,2.508,2
"77","24","021","750100","00301","24021750100","00301","$125,000 to $149,999","2",138322.633689176,129,57084646.5875766,7555.43821280914,640.613395734547,1320,786.01227408143,13.2583912611718,978.838875981148,2917.01844899818,29.99,376.87129370583,6421.98928402776,77063.8714083331,7687.36074881456,149999,125000,72935.1285916669,47936.1285916669,65247.7678428524,40248.7678428524,"Food Secure",3,7.8,2
"78","24","021","750100","00301","24021750100","00301","$125,000 to $149,999","3",137952.556917476,77,40986486.0528165,6402.06888847789,857.836143847083,1500,886.861262135922,416.479223300971,984.053537734211,2698.90680611695,29.99,467.522016701819,6983.81284598987,83805.7541518785,10294.033726165,149999,125000,66193.2458481215,41194.2458481215,55899.2121219565,30900.2121219565,"Food Secure",1,2.526,1
"79","24","021","750100","00301","24021750100","00301","$125,000 to $149,999","4",138182.699519744,68,46426978.189495,6813.73452590391,1117.0573966646,1880,1093.53835645678,476.131696905016,982.314843578993,2489.03314557613,29.99,557.903229360538,7508.91127187746,90106.9352625295,13404.6887599752,149999,125000,59892.0647374705,34893.0647374705,46487.3759774954,21488.3759774954,"Food Secure",1,2.598,1
"80","24","021","750100","00301","24021750100","00301","$125,000 to $149,999","5",137360.803125,34,46153585.1267902,6793.64299376926,1461.27512081969,2240,1216.32875,1510.448125,852.193340452641,2120.61637166939,29.99,731.023533627233,8700.60012074926,104407.201448991,17535.3014498363,149999,125000,45591.7985510089,20592.7985510089,28056.4971011726,3057.49710117258,"Food Secure",1,0.568,1
"81","24","021","750100","00301","24021750100","00301","$150,000 to $199,999","1",170772.418326693,20,156899606.132503,12525.9572940555,349.857243896371,1300,404.04,0,1234.08993054532,4391.33643426295,29.99,331.797717444169,7691.25408225244,92295.0489870292,4198.28692675645,199999,150000,107703.951012971,57704.9510129708,103505.664086214,53506.6640862143,"Food Secure",1,3.486,1
"82","24","021","750100","00301","24021750100","00301","$150,000 to $199,999","2",174364.171607946,185,215603327.58747,14683.4371857365,641.121362565294,1320,804.899775112444,5.25440779610195,1228.76885947917,3728.87084979424,29.99,403.003440495301,7520.78733267725,90249.447992127,7693.45635078352,199999,150000,109749.552007873,59750.552007873,102056.095657089,52057.0956570895,"Food Secure",3,11.883,2
"83","24","021","750100","00301","24021750100","00301","$150,000 to $199,999","3",171880.78208457,89,177897186.347468,13337.810403041,893.0846161699,1500,1012.79759643917,185.582255192878,1225.47816225181,3578.08099427754,29.99,484.693263005376,8016.62227116677,96199.4672540013,10717.0153940388,199999,150000,103799.532745999,53800.5327459987,93082.5173519599,43083.5173519599,"Food Secure",1,4.154,1
"84","24","021","750100","00301","24021750100","00301","$150,000 to $199,999","4",172520.535019206,119,201711307.478241,14202.5106047572,1101.50962766134,1880,926.808783610755,697.236235595391,1230.74295944552,3313.4269844086,29.99,586.628760631301,8664.83372369157,103978.004684299,13218.1155319361,199999,150000,96020.9953157011,46021.9953157011,82802.8797837651,32803.8797837651,"Food Secure",1,5.589,1
"85","24","021","750100","00301","24021750100","00301","$150,000 to $199,999","5",175964.038334435,79,228893034.996731,15129.2113144318,1468.52190332283,2240,1335.7621150033,919.036219431593,1226.44067015521,3275.82689336109,29.99,721.975090791293,9749.03098874249,116988.37186491,17622.2628398739,199999,150000,83010.6281350901,33011.6281350901,65388.3652952162,15389.3652952162,"Food Secure",1,0.888,1
"86","24","021","750100","00301","24021750100","00301","$200,000 or more","1",283178.165,16,4004182552.7917,63278.6105472592,349.857243896371,1300,404.04,0,2046.39206612545,7969.08196428571,29.99,413.027931002182,12162.5319614133,145950.38353696,4198.28692675645,1e+07,2e+05,9854049.61646304,54049.6164630399,9849851.32953628,49851.3295362834,"Food Secure",1,4.296,1
"87","24","021","750100","00301","24021750100","00301","$200,000 or more","2",306041.086342503,196,17857425756.7902,133631.679465575,641.339725062107,1320,796.026113909337,0,2146.10460026712,7450.49424148419,29.99,493.346043923856,12235.9609995845,146831.531995014,7696.07670074528,1e+07,2e+05,9853168.46800499,53168.468004986,9845472.39130424,45472.3913042407,"Food Secure",1,26.555,1
"88","24","021","750100","00301","24021750100","00301","$200,000 or more","3",298262.136396527,126,17488008426.3554,132242.233898084,902.371308588078,1500,1043.72127351664,127.011905451037,2110.20367329644,7210.26305016564,29.99,571.32981608522,12592.519718515,151110.23662218,10828.4557030569,1e+07,2e+05,9848889.76337782,48889.7633778203,9838061.30767476,38061.3076747633,"Food Secure",1,7.013,1
"89","24","021","750100","00301","24021750100","00301","$200,000 or more","4",288091.538345385,160,15086843998.8221,122828.514599917,1123.9020674535,1880,1106.94242450021,468.864687367078,2032.97443463799,6724.47702582063,29.99,664.267361395879,12907.5159337218,154890.191204661,13486.8248094421,1e+07,2e+05,9845109.80879534,45109.8087953385,9831622.9839859,31622.9839858965,"Food Secure",1,10.071,1
"90","24","021","750100","00301","24021750100","00301","$200,000 or more","5",296874.792079807,111,14905286903.4008,122087.210236784,1477.61419415089,2240,1447.11787182588,770.855018137848,2077.21711411782,6837.83614261651,29.99,804.279419823244,14207.2955665213,170487.546798256,17731.3703298107,1e+07,2e+05,9829512.45320174,29512.4532017444,9811781.08287193,11781.0828719337,"Food Secure",1,2.065,1
"91","24","021","750200","00301","24021750200","00301","Less than $35,000","1",19925.3042454452,190,67123879.6734096,8192.91643271244,349.857243896371,1300.00298440648,398.86,0,39.990538531173,230.067898614536,29.99,211.870076683402,2210.78149823559,26529.377978827,4198.28692675645,35000,0,8470.62202117296,-26529.377978827,4272.33509441651,-30727.6649055835,"At-Risk",2,98.901,2
"92","24","021","750200","00301","24021750200","00301","Less than $35,000","2",23180.4483716475,97,91569941.3744878,9569.21843070205,636.865912972448,1320.00298440648,746.525325670498,53.8446998722861,24.5562029476921,171.296477425876,29.99,281.17851258694,2627.39420290977,31528.7304349172,7642.39095566938,35000,0,3471.26956508278,-31528.7304349172,-4171.1213905866,-39171.1213905866,"Food Insecure",1,30.453,1
"93","24","021","750200","00301","24021750200","00301","Less than $35,000","3",22012.6608597285,20,76710572.7421267,8758.45721243911,841.877546192532,1500.00447660971,557.682081447964,750.135022624434,3.19313510888009,-424.224932126697,29.99,368.288226198352,2785.06800986265,33420.8161183518,10102.5305543104,35000,0,1579.18388164823,-33420.8161183518,-8523.34667266215,-43523.3466726622,"Food Insecure",1,7.169,1
"94","24","021","750200","00301","24021750200","00301","Less than $35,000","4",25242.16953125,8,74856669.7188705,8651.97490281095,1060.64985542502,1880.00447660971,847.5775,1074.48125,0,-626.081226851852,29.99,489.270308203473,3695.24230796134,44342.907695536,12727.7982651002,35000,0,-9342.90769553602,-44342.907695536,-22070.7059606362,-57070.7059606362,"Food Insecure",1,1.443,1
"95","24","021","750200","00301","24021750200","00301","Less than $35,000","5",23366.0763157895,9,15576017.6685825,3946.64638251041,1483.46330244595,2240.00596881295,1256.55894736842,1412.28390977444,0,-800.043151629073,29.99,642.230212840176,4781.02588716691,57372.310646003,17801.5596293514,35000,0,-22372.310646003,-57372.310646003,-40173.8702753543,-75173.8702753543,"Food Insecure",1,2.033,1
"96","24","021","750200","00301","24021750200","00301","$35,000 to $49,999","1",42918.6323386114,55,16526775.869145,4065.31374793447,349.857243896371,1300.00298440648,398.86,0,214.376989335557,674.642095901005,29.99,229.30872176384,2847.18079140688,34166.1694968825,4198.28692675645,49999,35000,15832.8305031175,833.830503117453,11634.543576361,-3364.456423639,"At-Risk",2,122.912,2
"97","24","021","750200","00301","24021750200","00301","$35,000 to $49,999","2",42097.1673978066,82,14590496.4223342,3819.75083249343,640.761420998251,1320.00298440648,760.339302093719,8.65232303090728,169.129969157051,526.734396169674,29.99,292.88759996864,3107.73657482647,37292.8388979176,7689.13705197901,49999,35000,12706.1611020824,-2292.8388979176,5017.02405010339,-9981.97594989661,"At-Risk",2,57.799,2
"98","24","021","750200","00301","24021750200","00301","$35,000 to $49,999","3",42122.151369863,24,20527263.2912236,4530.70229558549,870.8822290949,1500.00447660971,761.814794520548,495.745675146771,108.63391252544,257.74824853229,29.99,376.707108789737,3530.6442161245,42367.730593494,10450.5867491388,49999,35000,7631.26940650599,-7367.73059349401,-2819.31734263281,-17818.3173426328,"Food Insecure",1,4.299,1
"99","24","021","750200","00301","24021750200","00301","$35,000 to $49,999","4",42858.4455737705,14,13931504.7886728,3732.49310631283,1101.40800469703,1880.00447660971,923.262819672131,630.196590163934,62.0310014148265,-11.2148790746583,29.99,462.689289255764,3976.95929804171,47723.5115765005,13216.8960563644,49999,35000,2275.48842349947,-12723.5115765005,-10941.4076328649,-25940.4076328649,"Food Insecure",1,1.508,1
"100","24","021","750200","00301","24021750200","00301","$35,000 to $49,999","5",42311.7920689655,6,9970694.00787069,3157.64057610595,1530.38874651925,2240.00596881295,684.938896551724,1524.36303448276,1.09917535344828,-270.541545977011,29.99,601.078582172014,4810.93411139589,57731.2093367506,18364.664958231,49999,35000,-7732.20933675062,-22731.2093367506,-26096.8742949817,-41095.8742949817,"Food Insecure",1,3.483,1
"101","24","021","750200","00301","24021750200","00301","$50,000 to $59,999","1",55535.5150529501,46,7130497.48732231,2670.29913817203,349.857243896371,1300.00298440648,398.86,0,389.509488186051,962.716282843895,29.99,246.82197164889,3327.90072708531,39934.8087250237,4198.28692675645,59999,50000,20064.1912749763,10065.1912749763,15865.9043482198,5866.9043482198,"Food Secure",1,40.192,1
"102","24","021","750200","00301","24021750200","00301","$50,000 to $59,999","2",55823.9013526119,55,6824905.84431423,2612.45207502726,641.288702753375,1320.00298440648,776.511958955224,0,278.169292005742,858.413067334119,29.99,304.596293812082,3567.68359651364,42812.2031581637,7695.46443304051,59999,50000,17186.7968418363,7187.79684183629,9491.33240879578,-507.667591204218,"At-Risk",2,20.38,1
"103","24","021","750200","00301","24021750200","00301","$50,000 to $59,999","3",54393.5339552239,13,8492544.54423311,2914.19706681499,891.903788691297,1500.00447660971,878.087313432836,214.361492537313,223.6090935,599.903418803419,29.99,373.795616477116,3819.7514113604,45837.0169363248,10702.8454642956,59999,50000,14161.9830636752,4162.98306367522,3459.13759937965,-6539.86240062035,"At-Risk",3,7.389,3
"104","24","021","750200","00301","24021750200","00301","$50,000 to $59,999","4",55184.7305389222,12,4987900.3794232,2233.36078129424,1144.30522556889,1880.00447660971,1115.37497005988,183.703952095808,179.777879507299,496.353819951338,29.99,453.315650384159,4338.5207486082,52062.2489832984,13731.6627068266,59999,50000,7936.75101670162,-2062.24898329838,-5794.91169012502,-15793.911690125,"Food Insecure",1,0.78,1
"105","24","021","750200","00301","24021750200","00301","$50,000 to $59,999","5",54111.1011235955,8,12442435.3517601,3527.38364113688,1284.74063729941,2240.00596881295,1093.50382022472,1025.87550561798,81.2435598503289,159.655230263158,29.99,575.535949180539,5205.81003394967,62469.7204073961,15416.8876475929,59999,50000,-2470.72040739609,-12469.7204073961,-17887.608054989,-27886.608054989,"Food Insecure",1,1.259,1
"106","24","021","750200","00301","24021750200","00301","$60,000 to $74,999","1",67199.9928765265,55,21106042.8089471,4594.1313443291,349.857243896371,1300.00298440648,398.86,0,473.071547172414,1250.28825962019,29.99,255.178177547526,3707.39096874661,44488.6916249593,4198.28692675645,74999,60000,30510.3083750407,15511.3083750407,26312.0214482843,11313.0214482843,"Food Secure",1,85.587,1
"107","24","021","750200","00301","24021750200","00301","$60,000 to $74,999","2",67119.5798845471,94,18356754.948255,4284.47837528152,640.270447683552,1320.00298440648,777.174813499112,20.1572291296625,381.614104238411,1052.50940375225,29.99,316.920957895721,3898.36949292163,46780.4339150596,7683.24537220263,74999,60000,28218.5660849404,13219.5660849404,20535.3207127378,5536.3207127378,"Food Secure",1,55.527,1
"108","24","021","750200","00301","24021750200","00301","$60,000 to $74,999","3",67067.7290590406,26,13637533.5016078,3692.90312648569,870.916636944236,1500.00447660971,890.443911439114,385.598228782288,339.884410345183,903.520183486239,29.99,401.683766412054,4451.12497707459,53413.4997248951,10450.9996433308,74999,60000,21585.5002751049,6586.50027510489,11134.5006317741,-3864.49936822594,"At-Risk",3,5.616,2
"109","24","021","750200","00301","24021750200","00301","$60,000 to $74,999","4",67633.0536407767,16,14609768.9457896,3822.27274612757,1102.71887025373,1880.00447660971,707.686067961165,550.631262135922,310.680502050514,550.012593226788,29.99,458.171117901104,4487.17601988521,53846.1122386225,13232.6264430447,74999,60000,21152.8877613775,6153.8877613775,7920.26131833278,-7078.73868166722,"At-Risk",2,2.912,2
"110","24","021","750200","00301","24021750200","00301","$60,000 to $74,999","5",67326.4611764706,10,9192499.12626239,3031.91344306898,1307.21567030149,2240.00596881295,1148.0911372549,1061.2511372549,214.30456357416,477.075323383085,29.99,600.085847719841,5770.80397799984,69249.6477359981,15686.5880436179,74999,60000,5749.35226400191,-9249.64773599809,-9937.23577961597,-24936.235779616,"Food Insecure",1,5.359,1
"111","24","021","750200","00301","24021750200","00301","$75,000 to $99,999","1",85895.5639175258,57,47752181.1027093,6910.29529779367,349.857243896371,1300.00298440648,398.86,0,607.253961211966,1795.51385103926,29.99,268.596418951481,4400.21721560918,52802.6065873102,4198.28692675645,99999,75000,47196.3934126898,22197.3934126898,42998.1064859333,17999.1064859333,"Food Secure",1,101.188,1
"112","24","021","750200","00301","24021750200","00301","$75,000 to $99,999","2",86827.2615627074,189,61479746.1649633,7840.90212698535,641.388989404066,1320.00298440648,794.808613138686,0,618.152459853217,1525.2706502022,29.99,340.434304680244,4628.65901228082,55543.9081473698,7696.66787284879,99999,75000,44455.0918526302,19456.0918526302,36758.4239797814,11759.4239797814,"Food Secure",1,75.721,1
"113","24","021","750200","00301","24021750200","00301","$75,000 to $99,999","3",88597.3394634146,67,57230140.7238342,7565.06052347463,889.117198487253,1500.00447660971,948.313970731707,255.210107317073,542.092529485261,1372.75926955877,29.99,416.472828263101,5064.84318196563,60778.1181835875,10669.406381847,99999,75000,39220.8818164125,14221.8818164125,28551.4754345655,3552.47543456546,"Food Secure",1,13.244,1
